1, gpu_percent:   95% | 7517MB
61757, gpu_percent:   98% | 7517MB
61758, gpu_percent:   98% | 7517MB
61759, gpu_percent:   98% | 7517MB
61760, gpu_percent:   98% | 7517MB
61761, gpu_percent:   98% | 7517MB
61762, gpu_percent:   98% | 7517MB
61763, gpu_percent:   98% | 7517MB
61764, gpu_percent:   98% | 7517MB
61765, gpu_percent:   98% | 7517MB
61766, gpu_percent:   98% | 7517MB
61767, gpu_percent:   98% | 7517MB
61768, gpu_percent:   98% | 7517MB
61769, gpu_percent:   98% | 7517MB
61770, gpu_percent:   98% | 7517MB
61771, gpu_percent:   98% | 7517MB
61772, gpu_percent:   98% | 7517MB
61773, gpu_percent:   98% | 7517MB
61774, gpu_percent:   98% | 7517MB
61775, gpu_percent:   98% | 7517MB
61776, gpu_percent:   98% | 7517MB
61777, gpu_percent:   98% | 7517MB
61778, gpu_percent:   98% | 7517MB
61779, gpu_percent:   98% | 7517MB
61780, gpu_percent:   98% | 7517MB
61781, gpu_percent:   98% | 7517MB
61782, gpu_percent:   98% | 7517MB
61783, gpu_percent:   98% | 7517MB
61784, gpu_percent:   98% | 7517MB
61785, gpu_percent:   98% | 7517MB
61786, gpu_percent:   98% | 7517MB
61787, gpu_percent:   98% | 7517MB
61788, gpu_percent:   98% | 7517MB
61789, gpu_percent:   98% | 7517MB
61790, gpu_percent:   98% | 7517MB
61791, gpu_percent:   98% | 7517MB
61792, gpu_percent:   98% | 7517MB
61793, gpu_percent:   98% | 7517MB
61794, gpu_percent:   98% | 7517MB
61795, gpu_percent:   98% | 7517MB
61796, gpu_percent:   98% | 7517MB
61797, gpu_percent:   98% | 7517MB
61798, gpu_percent:   98% | 7517MB
61799, gpu_percent:   99% | 7517MB
61800, gpu_percent:   98% | 7517MB
61801, gpu_percent:   98% | 7517MB
61802, gpu_percent:   98% | 7517MB
61803, gpu_percent:   98% | 7517MB
61804, gpu_percent:   98% | 7517MB
61805, gpu_percent:   98% | 7517MB
61806, gpu_percent:   98% | 7517MB
61807, gpu_percent:   99% | 7517MB
61808, gpu_percent:   98% | 7517MB
61809, gpu_percent:   98% | 7517MB
61810, gpu_percent:   98% | 7517MB
61811, gpu_percent:   98% | 7517MB
61812, gpu_percent:   98% | 7517MB
61813, gpu_percent:   98% | 7517MB
61814, gpu_percent:   98% | 7517MB
61815, gpu_percent:   98% | 7517MB
61816, gpu_percent:   98% | 7517MB
61817, gpu_percent:   99% | 7517MB
61818, gpu_percent:   98% | 7517MB
61819, gpu_percent:   98% | 7517MB
61820, gpu_percent:   98% | 7517MB
61821, gpu_percent:   98% | 7517MB
61822, gpu_percent:   98% | 7517MB
61823, gpu_percent:   98% | 7517MB
61824, gpu_percent:   98% | 7517MB
61825, gpu_percent:   98% | 7517MB
61826, gpu_percent:   98% | 7517MB
61827, gpu_percent:   98% | 7517MB
61828, gpu_percent:   98% | 7517MB
61829, gpu_percent:   98% | 7517MB
61830, gpu_percent:   98% | 7517MB
61831, gpu_percent:   99% | 7517MB
61832, gpu_percent:   98% | 7517MB
61833, gpu_percent:   99% | 7517MB
61834, gpu_percent:   99% | 7517MB
61835, gpu_percent:   98% | 7517MB
61836, gpu_percent:   98% | 7517MB
61837, gpu_percent:   98% | 7517MB
61838, gpu_percent:   98% | 7517MB
61839, gpu_percent:   98% | 7517MB
61840, gpu_percent:   97% | 7517MB
61841, gpu_percent:   98% | 7517MB
61842, gpu_percent:   98% | 7517MB
61843, gpu_percent:   98% | 7517MB
61844, gpu_percent:   98% | 7517MB
61845, gpu_percent:   99% | 7517MB
61846, gpu_percent:   98% | 7517MB
61847, gpu_percent:   98% | 7517MB
61848, gpu_percent:   98% | 7517MB
61849, gpu_percent:   98% | 7517MB
61850, gpu_percent:   98% | 7517MB
61851, gpu_percent:   98% | 7517MB
61852, gpu_percent:   98% | 7517MB
61853, gpu_percent:   98% | 7517MB
61854, gpu_percent:   98% | 7517MB
61855, gpu_percent:   99% | 7517MB
61856, gpu_percent:   98% | 7517MB
61857, gpu_percent:   98% | 7517MB
61858, gpu_percent:   98% | 7517MB
61859, gpu_percent:   98% | 7517MB
61860, gpu_percent:   98% | 7517MB
61861, gpu_percent:   98% | 7517MB
61862, gpu_percent:   98% | 7517MB
61863, gpu_percent:   98% | 7517MB
61864, gpu_percent:   98% | 7517MB
61865, gpu_percent:   98% | 7517MB
61866, gpu_percent:   98% | 7517MB
61867, gpu_percent:   98% | 7517MB
61868, gpu_percent:   98% | 7517MB
61869, gpu_percent:   98% | 7517MB
61870, gpu_percent:   98% | 7517MB
61871, gpu_percent:   98% | 7517MB
61872, gpu_percent:   98% | 7517MB
61873, gpu_percent:   98% | 7517MB
61874, gpu_percent:   98% | 7517MB
61875, gpu_percent:   99% | 7517MB
61876, gpu_percent:   98% | 7517MB
61877, gpu_percent:   98% | 7517MB
61878, gpu_percent:   98% | 7517MB
61879, gpu_percent:   98% | 7517MB
61880, gpu_percent:   99% | 7517MB
61881, gpu_percent:   98% | 7517MB
61882, gpu_percent:   98% | 7517MB
61883, gpu_percent:   98% | 7517MB
61884, gpu_percent:   98% | 7517MB
61885, gpu_percent:   98% | 7517MB
61886, gpu_percent:   98% | 7517MB
61887, gpu_percent:   98% | 7517MB
61888, gpu_percent:   98% | 7517MB
61889, gpu_percent:   98% | 7517MB
61890, gpu_percent:   98% | 7517MB
61891, gpu_percent:   98% | 7517MB
61892, gpu_percent:   98% | 7517MB
61893, gpu_percent:   98% | 7517MB
61894, gpu_percent:   98% | 7517MB
61895, gpu_percent:   98% | 7517MB
61896, gpu_percent:   98% | 7517MB
61897, gpu_percent:   98% | 7517MB
61898, gpu_percent:   99% | 7517MB
61899, gpu_percent:   98% | 7517MB
61900, gpu_percent:   98% | 7517MB
61901, gpu_percent:   98% | 7517MB
61902, gpu_percent:   98% | 7517MB
61903, gpu_percent:   98% | 7517MB
61904, gpu_percent:   98% | 7517MB
61905, gpu_percent:   98% | 7517MB
61906, gpu_percent:   98% | 7517MB
61907, gpu_percent:   98% | 7517MB
61908, gpu_percent:   98% | 7517MB
61909, gpu_percent:   98% | 7517MB
61910, gpu_percent:   98% | 7517MB
61911, gpu_percent:   98% | 7517MB
61912, gpu_percent:   98% | 7517MB
61913, gpu_percent:   98% | 7517MB
61914, gpu_percent:   99% | 7517MB
61915, gpu_percent:   98% | 7517MB
61916, gpu_percent:   98% | 7517MB
61917, gpu_percent:   99% | 7517MB
61918, gpu_percent:   98% | 7517MB
61919, gpu_percent:   99% | 7517MB
61920, gpu_percent:   98% | 7517MB
61921, gpu_percent:   99% | 7517MB
61922, gpu_percent:   98% | 7517MB
61923, gpu_percent:   99% | 7517MB
61924, gpu_percent:   98% | 7517MB
61925, gpu_percent:   98% | 7517MB
61926, gpu_percent:   98% | 7517MB
61927, gpu_percent:   98% | 7517MB
61928, gpu_percent:   98% | 7517MB
61929, gpu_percent:   99% | 7517MB
61930, gpu_percent:   99% | 7517MB
61931, gpu_percent:   98% | 7517MB
61932, gpu_percent:   99% | 7517MB
61933, gpu_percent:   98% | 7517MB
61934, gpu_percent:   98% | 7517MB
61935, gpu_percent:   98% | 7517MB
61936, gpu_percent:   99% | 7517MB
61937, gpu_percent:   98% | 7517MB
61938, gpu_percent:   99% | 7517MB
61939, gpu_percent:   98% | 7517MB
61940, gpu_percent:   98% | 7517MB
61941, gpu_percent:   99% | 7517MB
61942, gpu_percent:   98% | 7517MB
61943, gpu_percent:   98% | 7517MB
61944, gpu_percent:   98% | 7517MB
61945, gpu_percent:   98% | 7517MB
61946, gpu_percent:   98% | 7517MB
61947, gpu_percent:   98% | 7517MB
61948, gpu_percent:   98% | 7517MB
61949, gpu_percent:   98% | 7517MB
61950, gpu_percent:   98% | 7517MB
61951, gpu_percent:   98% | 7517MB
61952, gpu_percent:   99% | 7517MB
61953, gpu_percent:   98% | 7517MB
61954, gpu_percent:   99% | 7517MB
61955, gpu_percent:   98% | 7517MB
61956, gpu_percent:   98% | 7517MB
61957, gpu_percent:   98% | 7517MB
61958, gpu_percent:   98% | 7517MB
61959, gpu_percent:   98% | 7517MB
61960, gpu_percent:   98% | 7517MB
61961, gpu_percent:   98% | 7517MB
61962, gpu_percent:   98% | 7517MB
61963, gpu_percent:   98% | 7517MB
61964, gpu_percent:   98% | 7517MB
61965, gpu_percent:   99% | 7517MB
61966, gpu_percent:   98% | 7517MB
61967, gpu_percent:   98% | 7517MB
61968, gpu_percent:   98% | 7517MB
61969, gpu_percent:   98% | 7517MB
61970, gpu_percent:   98% | 7517MB
61971, gpu_percent:   98% | 7517MB
61972, gpu_percent:   98% | 7517MB
61973, gpu_percent:   98% | 7517MB
61974, gpu_percent:   98% | 7517MB
61975, gpu_percent:   98% | 7517MB
61976, gpu_percent:   99% | 7517MB
61977, gpu_percent:   98% | 7517MB
61978, gpu_percent:   98% | 7517MB
61979, gpu_percent:   98% | 7517MB
61980, gpu_percent:   98% | 7517MB
61981, gpu_percent:   98% | 7517MB
61982, gpu_percent:   98% | 7517MB
61983, gpu_percent:   98% | 7517MB
61984, gpu_percent:   98% | 7517MB
61985, gpu_percent:   98% | 7517MB
61986, gpu_percent:   98% | 7517MB
61987, gpu_percent:   99% | 7517MB
61988, gpu_percent:   98% | 7517MB
61989, gpu_percent:   99% | 7517MB
61990, gpu_percent:   98% | 7517MB
61991, gpu_percent:   98% | 7517MB
61992, gpu_percent:   98% | 7517MB
61993, gpu_percent:   98% | 7517MB
61994, gpu_percent:   98% | 7517MB
61995, gpu_percent:   98% | 7517MB
61996, gpu_percent:   98% | 7517MB
61997, gpu_percent:   98% | 7517MB
61998, gpu_percent:   98% | 7517MB
61999, gpu_percent:   98% | 7517MB
62000, gpu_percent:   98% | 7517MB
62001, gpu_percent:   98% | 7517MB
62002, gpu_percent:   98% | 7517MB
62003, gpu_percent:   98% | 7517MB
62004, gpu_percent:   98% | 7517MB
62005, gpu_percent:   98% | 7517MB
62006, gpu_percent:   98% | 7517MB
62007, gpu_percent:   99% | 7517MB
62008, gpu_percent:   98% | 7517MB
62009, gpu_percent:   98% | 7517MB
62010, gpu_percent:   98% | 7517MB
62011, gpu_percent:   98% | 7517MB
62012, gpu_percent:   98% | 7517MB
62013, gpu_percent:   98% | 7517MB
62014, gpu_percent:   98% | 7517MB
62015, gpu_percent:   98% | 7517MB
62016, gpu_percent:   98% | 7517MB
62017, gpu_percent:   99% | 7517MB
62018, gpu_percent:   98% | 7517MB
62019, gpu_percent:   99% | 7517MB
62020, gpu_percent:   99% | 7517MB
62021, gpu_percent:   98% | 7517MB
62022, gpu_percent:   98% | 7517MB
62023, gpu_percent:   98% | 7517MB
62024, gpu_percent:   98% | 7517MB
62025, gpu_percent:   98% | 7517MB
62026, gpu_percent:   98% | 7517MB
62027, gpu_percent:   98% | 7517MB
62028, gpu_percent:   99% | 7517MB
62029, gpu_percent:   99% | 7517MB
62030, gpu_percent:   98% | 7517MB
62031, gpu_percent:   98% | 7517MB
62032, gpu_percent:   98% | 7517MB
62033, gpu_percent:   98% | 7517MB
62034, gpu_percent:   98% | 7517MB
62035, gpu_percent:   98% | 7517MB
62036, gpu_percent:   98% | 7517MB
62037, gpu_percent:   98% | 7517MB
62038, gpu_percent:   98% | 7517MB
62039, gpu_percent:   98% | 7517MB
62040, gpu_percent:   98% | 7517MB
62041, gpu_percent:   98% | 7517MB
62042, gpu_percent:   98% | 7517MB
62043, gpu_percent:   98% | 7517MB
62044, gpu_percent:   98% | 7517MB
62045, gpu_percent:   98% | 7517MB
62046, gpu_percent:   98% | 7517MB
62047, gpu_percent:   98% | 7517MB
62048, gpu_percent:   98% | 7517MB
62049, gpu_percent:   98% | 7517MB
62050, gpu_percent:   98% | 7517MB
62051, gpu_percent:   98% | 7517MB
62052, gpu_percent:   98% | 7517MB
62053, gpu_percent:   98% | 7517MB
62054, gpu_percent:   98% | 7517MB
62055, gpu_percent:   99% | 7517MB
62056, gpu_percent:   99% | 7517MB
62057, gpu_percent:   98% | 7517MB
62058, gpu_percent:   98% | 7517MB
62059, gpu_percent:   98% | 7517MB
62060, gpu_percent:   99% | 7517MB
62061, gpu_percent:   98% | 7517MB
62062, gpu_percent:   92% | 7517MB
62063, gpu_percent:   92% | 7517MB
62064, gpu_percent:   98% | 7517MB
62065, gpu_percent:   98% | 7517MB
62066, gpu_percent:   98% | 7517MB
62067, gpu_percent:   98% | 7517MB
62068, gpu_percent:   98% | 7517MB
62069, gpu_percent:   98% | 7517MB
62070, gpu_percent:   98% | 7517MB
62071, gpu_percent:   98% | 7517MB
62072, gpu_percent:   98% | 7517MB
62073, gpu_percent:   98% | 7517MB
62074, gpu_percent:   98% | 7517MB
62075, gpu_percent:   98% | 7517MB
62076, gpu_percent:   98% | 7517MB
62077, gpu_percent:   98% | 7517MB
62078, gpu_percent:   98% | 7517MB
62079, gpu_percent:   98% | 7517MB
62080, gpu_percent:   98% | 7517MB
62081, gpu_percent:   98% | 7517MB
62082, gpu_percent:   98% | 7517MB
62083, gpu_percent:   98% | 7517MB
62084, gpu_percent:   98% | 7517MB
62085, gpu_percent:   98% | 7517MB
62086, gpu_percent:   98% | 7517MB
62087, gpu_percent:   98% | 7517MB
62088, gpu_percent:   98% | 7517MB
62089, gpu_percent:   98% | 7517MB
62090, gpu_percent:   98% | 7517MB
62091, gpu_percent:   98% | 7517MB
62092, gpu_percent:   98% | 7517MB
62093, gpu_percent:   98% | 7517MB
62094, gpu_percent:   98% | 7517MB
62095, gpu_percent:   98% | 7517MB
62096, gpu_percent:   98% | 7517MB
62097, gpu_percent:   98% | 7517MB
62098, gpu_percent:   98% | 7517MB
62099, gpu_percent:   98% | 7517MB
62100, gpu_percent:   98% | 7517MB
62101, gpu_percent:   98% | 7517MB
62102, gpu_percent:   98% | 7517MB
62103, gpu_percent:   98% | 7517MB
62104, gpu_percent:   98% | 7517MB
62105, gpu_percent:   98% | 7517MB
62106, gpu_percent:   98% | 7517MB
62107, gpu_percent:   98% | 7517MB
62108, gpu_percent:   98% | 7517MB
62109, gpu_percent:   98% | 7517MB
62110, gpu_percent:   98% | 7517MB
62111, gpu_percent:   98% | 7517MB
62112, gpu_percent:   98% | 7517MB
62113, gpu_percent:   98% | 7517MB
62114, gpu_percent:   98% | 7517MB
62115, gpu_percent:   98% | 7517MB
62116, gpu_percent:   98% | 7517MB
62117, gpu_percent:   98% | 7517MB
62118, gpu_percent:   98% | 7517MB
62119, gpu_percent:   98% | 7517MB
62120, gpu_percent:   98% | 7517MB
62121, gpu_percent:   99% | 7517MB
62122, gpu_percent:   98% | 7517MB
62123, gpu_percent:   98% | 7517MB
62124, gpu_percent:   98% | 7517MB
62125, gpu_percent:   99% | 7517MB
62126, gpu_percent:   98% | 7517MB
62127, gpu_percent:   98% | 7517MB
62128, gpu_percent:   98% | 7517MB
62129, gpu_percent:   98% | 7517MB
62130, gpu_percent:   98% | 7517MB
62131, gpu_percent:   98% | 7517MB
62132, gpu_percent:   99% | 7517MB
62133, gpu_percent:   99% | 7517MB
62134, gpu_percent:   98% | 7517MB
62135, gpu_percent:   98% | 7517MB
62136, gpu_percent:   98% | 7517MB
62137, gpu_percent:   98% | 7517MB
62138, gpu_percent:   98% | 7517MB
62139, gpu_percent:   99% | 7517MB
62140, gpu_percent:   98% | 7517MB
62141, gpu_percent:   98% | 7517MB
62142, gpu_percent:   98% | 7517MB
62143, gpu_percent:   98% | 7517MB
62144, gpu_percent:   99% | 7517MB
62145, gpu_percent:   98% | 7517MB
62146, gpu_percent:   98% | 7517MB
62147, gpu_percent:   99% | 7517MB
62148, gpu_percent:   98% | 7517MB
62149, gpu_percent:   98% | 7517MB
62150, gpu_percent:   98% | 7517MB
62151, gpu_percent:   98% | 7517MB
62152, gpu_percent:   98% | 7517MB
62153, gpu_percent:   98% | 7517MB
62154, gpu_percent:   98% | 7517MB
62155, gpu_percent:   98% | 7517MB
62156, gpu_percent:   98% | 7517MB
62157, gpu_percent:   98% | 7517MB
62158, gpu_percent:   98% | 7517MB
62159, gpu_percent:   98% | 7517MB
62160, gpu_percent:   98% | 7517MB
62161, gpu_percent:   98% | 7517MB
62162, gpu_percent:   98% | 7517MB
62163, gpu_percent:   98% | 7517MB
62164, gpu_percent:   98% | 7517MB
62165, gpu_percent:   98% | 7517MB
62166, gpu_percent:   98% | 7517MB
62167, gpu_percent:   98% | 7517MB
62168, gpu_percent:   99% | 7517MB
62169, gpu_percent:   98% | 7517MB
62170, gpu_percent:   98% | 7517MB
62171, gpu_percent:   98% | 7517MB
62172, gpu_percent:   99% | 7517MB
62173, gpu_percent:   99% | 7517MB
62174, gpu_percent:   98% | 7517MB
62175, gpu_percent:   98% | 7517MB
62176, gpu_percent:   98% | 7517MB
62177, gpu_percent:   98% | 7517MB
62178, gpu_percent:   98% | 7517MB
62179, gpu_percent:   98% | 7517MB
62180, gpu_percent:   98% | 7517MB
62181, gpu_percent:   99% | 7517MB
62182, gpu_percent:   98% | 7517MB
62183, gpu_percent:   98% | 7517MB
62184, gpu_percent:   98% | 7517MB
62185, gpu_percent:   98% | 7517MB
62186, gpu_percent:   98% | 7517MB
62187, gpu_percent:   98% | 7517MB
62188, gpu_percent:   98% | 7517MB
62189, gpu_percent:   98% | 7517MB
62190, gpu_percent:   98% | 7517MB
62191, gpu_percent:   98% | 7517MB
62192, gpu_percent:   98% | 7517MB
62193, gpu_percent:   98% | 7517MB
62194, gpu_percent:   99% | 7517MB
62195, gpu_percent:   98% | 7517MB
62196, gpu_percent:   98% | 7517MB
62197, gpu_percent:   98% | 7517MB
62198, gpu_percent:   98% | 7517MB
62199, gpu_percent:   98% | 7517MB
62200, gpu_percent:   98% | 7517MB
62201, gpu_percent:   98% | 7517MB
62202, gpu_percent:   98% | 7517MB
62203, gpu_percent:   98% | 7517MB
62204, gpu_percent:   98% | 7517MB
62205, gpu_percent:   98% | 7517MB
62206, gpu_percent:   98% | 7517MB
62207, gpu_percent:   98% | 7517MB
62208, gpu_percent:   98% | 7517MB
62209, gpu_percent:   98% | 7517MB
62210, gpu_percent:   98% | 7517MB
62211, gpu_percent:   98% | 7517MB
62212, gpu_percent:   98% | 7517MB
62213, gpu_percent:   99% | 7517MB
62214, gpu_percent:   98% | 7517MB
62215, gpu_percent:   98% | 7517MB
62216, gpu_percent:   98% | 7517MB
62217, gpu_percent:   98% | 7517MB
62218, gpu_percent:   98% | 7517MB
62219, gpu_percent:   98% | 7517MB
62220, gpu_percent:   98% | 7517MB
62221, gpu_percent:   98% | 7517MB
62222, gpu_percent:   98% | 7517MB
62223, gpu_percent:   98% | 7517MB
62224, gpu_percent:   98% | 7517MB
62225, gpu_percent:   97% | 7517MB
62226, gpu_percent:   98% | 7517MB
62227, gpu_percent:   98% | 7517MB
62228, gpu_percent:   98% | 7517MB
62229, gpu_percent:   98% | 7517MB
62230, gpu_percent:   98% | 7517MB
62231, gpu_percent:   99% | 7517MB
62232, gpu_percent:   98% | 7517MB
62233, gpu_percent:   98% | 7517MB
62234, gpu_percent:   98% | 7517MB
62235, gpu_percent:   98% | 7517MB
62236, gpu_percent:   98% | 7517MB
62237, gpu_percent:   98% | 7517MB
62238, gpu_percent:   98% | 7517MB
62239, gpu_percent:   98% | 7517MB
62240, gpu_percent:   98% | 7517MB
62241, gpu_percent:   99% | 7517MB
62242, gpu_percent:   98% | 7517MB
62243, gpu_percent:   98% | 7517MB
62244, gpu_percent:   99% | 7517MB
62245, gpu_percent:   99% | 7517MB
62246, gpu_percent:   98% | 7517MB
62247, gpu_percent:   98% | 7517MB
62248, gpu_percent:   98% | 7517MB
62249, gpu_percent:   98% | 7517MB
62250, gpu_percent:   98% | 7517MB
62251, gpu_percent:   98% | 7517MB
62252, gpu_percent:   98% | 7517MB
62253, gpu_percent:   98% | 7517MB
62254, gpu_percent:   98% | 7517MB
62255, gpu_percent:   98% | 7517MB
62256, gpu_percent:   98% | 7517MB
62257, gpu_percent:   98% | 7517MB
62258, gpu_percent:   98% | 7517MB
62259, gpu_percent:   98% | 7517MB
62260, gpu_percent:   98% | 7517MB
62261, gpu_percent:   98% | 7517MB
62262, gpu_percent:   98% | 7517MB
62263, gpu_percent:   98% | 7517MB
62264, gpu_percent:   98% | 7517MB
62265, gpu_percent:   98% | 7517MB
62266, gpu_percent:   98% | 7517MB
62267, gpu_percent:   98% | 7517MB
62268, gpu_percent:   98% | 7517MB
62269, gpu_percent:   98% | 7517MB
62270, gpu_percent:   98% | 7517MB
62271, gpu_percent:   98% | 7517MB
62272, gpu_percent:   98% | 7517MB
62273, gpu_percent:   98% | 7517MB
62274, gpu_percent:   98% | 7517MB
62275, gpu_percent:   98% | 7517MB
62276, gpu_percent:   98% | 7517MB
62277, gpu_percent:   98% | 7517MB
62278, gpu_percent:   98% | 7517MB
62279, gpu_percent:   98% | 7517MB
62280, gpu_percent:   98% | 7517MB
62281, gpu_percent:   98% | 7517MB
62282, gpu_percent:   98% | 7517MB
62283, gpu_percent:   98% | 7517MB
62284, gpu_percent:   98% | 7517MB
62285, gpu_percent:   98% | 7517MB
62286, gpu_percent:   98% | 7517MB
62287, gpu_percent:   98% | 7517MB
62288, gpu_percent:   99% | 7517MB
62289, gpu_percent:   98% | 7517MB
62290, gpu_percent:   98% | 7517MB
62291, gpu_percent:   99% | 7517MB
62292, gpu_percent:   98% | 7517MB
62293, gpu_percent:   98% | 7517MB
62294, gpu_percent:   98% | 7517MB
62295, gpu_percent:   98% | 7517MB
62296, gpu_percent:   99% | 7517MB
62297, gpu_percent:   98% | 7517MB
62298, gpu_percent:   98% | 7517MB
62299, gpu_percent:   98% | 7517MB
62300, gpu_percent:   98% | 7517MB
62301, gpu_percent:   98% | 7517MB
62302, gpu_percent:   98% | 7517MB
62303, gpu_percent:   98% | 7517MB
62304, gpu_percent:   98% | 7517MB
62305, gpu_percent:   98% | 7517MB
62306, gpu_percent:   98% | 7517MB
62307, gpu_percent:   98% | 7517MB
62308, gpu_percent:   98% | 7517MB
62309, gpu_percent:   98% | 7517MB
62310, gpu_percent:   98% | 7517MB
62311, gpu_percent:   98% | 7517MB
62312, gpu_percent:   98% | 7517MB
62313, gpu_percent:   98% | 7517MB
62314, gpu_percent:   98% | 7517MB
62315, gpu_percent:   98% | 7517MB
62316, gpu_percent:   98% | 7517MB
62317, gpu_percent:   98% | 7517MB
62318, gpu_percent:   98% | 7517MB
62319, gpu_percent:   99% | 7517MB
62320, gpu_percent:   98% | 7517MB
62321, gpu_percent:   98% | 7517MB
62322, gpu_percent:   98% | 7517MB
62323, gpu_percent:   98% | 7517MB
62324, gpu_percent:   98% | 7517MB
62325, gpu_percent:   98% | 7517MB
62326, gpu_percent:   98% | 7517MB
62327, gpu_percent:   99% | 7517MB
62328, gpu_percent:   98% | 7517MB
62329, gpu_percent:   98% | 7517MB
62330, gpu_percent:   98% | 7517MB
62331, gpu_percent:   98% | 7517MB
62332, gpu_percent:   98% | 7517MB
62333, gpu_percent:   99% | 7517MB
62334, gpu_percent:   99% | 7517MB
62335, gpu_percent:   98% | 7517MB
62336, gpu_percent:   98% | 7517MB
62337, gpu_percent:   98% | 7517MB
62338, gpu_percent:   99% | 7517MB
62339, gpu_percent:   99% | 7517MB
62340, gpu_percent:   99% | 7517MB
62341, gpu_percent:   99% | 7517MB
62342, gpu_percent:   98% | 7517MB
62343, gpu_percent:   99% | 7517MB
