1, gpu_percent:   38% | 7517MB
14359, gpu_percent:  100% | 7517MB
14360, gpu_percent:   99% | 7517MB
14361, gpu_percent:   99% | 7517MB
14362, gpu_percent:   99% | 7517MB
14363, gpu_percent:  100% | 7517MB
14364, gpu_percent:   99% | 7517MB
14365, gpu_percent:   99% | 7517MB
14366, gpu_percent:   99% | 7517MB
14367, gpu_percent:   99% | 7517MB
14368, gpu_percent:   99% | 7517MB
14369, gpu_percent:   99% | 7517MB
14370, gpu_percent:   99% | 7517MB
14371, gpu_percent:   99% | 7517MB
14372, gpu_percent:  100% | 7517MB
14373, gpu_percent:   99% | 7517MB
14374, gpu_percent:   99% | 7517MB
14375, gpu_percent:   99% | 7517MB
14376, gpu_percent:  100% | 7517MB
14377, gpu_percent:   99% | 7517MB
14378, gpu_percent:   99% | 7517MB
14379, gpu_percent:   99% | 7517MB
14380, gpu_percent:   99% | 7517MB
14381, gpu_percent:   99% | 7517MB
14382, gpu_percent:   99% | 7517MB
14383, gpu_percent:   99% | 7517MB
14384, gpu_percent:  100% | 7517MB
14385, gpu_percent:   99% | 7517MB
14386, gpu_percent:   99% | 7517MB
14387, gpu_percent:   99% | 7517MB
14388, gpu_percent:  100% | 7517MB
14389, gpu_percent:   99% | 7517MB
14390, gpu_percent:   99% | 7517MB
14391, gpu_percent:   99% | 7517MB
14392, gpu_percent:  100% | 7517MB
14393, gpu_percent:   98% | 7517MB
14394, gpu_percent:   97% | 7517MB
14395, gpu_percent:   96% | 7517MB
14396, gpu_percent:   99% | 7517MB
14397, gpu_percent:   99% | 7517MB
14398, gpu_percent:   99% | 7517MB
14399, gpu_percent:   99% | 7517MB
14400, gpu_percent:   99% | 7517MB
14401, gpu_percent:   97% | 7517MB
14402, gpu_percent:   99% | 7517MB
14403, gpu_percent:   99% | 7517MB
14404, gpu_percent:   99% | 7517MB
14405, gpu_percent:   95% | 7517MB
14406, gpu_percent:   99% | 7517MB
14407, gpu_percent:   99% | 7517MB
14408, gpu_percent:   99% | 7517MB
14409, gpu_percent:  100% | 7517MB
14410, gpu_percent:   99% | 7517MB
14411, gpu_percent:   99% | 7517MB
14412, gpu_percent:  100% | 7517MB
14413, gpu_percent:   99% | 7517MB
14414, gpu_percent:   99% | 7517MB
14415, gpu_percent:   99% | 7517MB
14416, gpu_percent:   97% | 7517MB
14417, gpu_percent:   99% | 7517MB
14418, gpu_percent:   99% | 7517MB
14419, gpu_percent:   99% | 7517MB
14420, gpu_percent:  100% | 7517MB
14421, gpu_percent:   99% | 7517MB
14422, gpu_percent:   99% | 7517MB
14423, gpu_percent:   99% | 7517MB
14424, gpu_percent:   99% | 7517MB
14425, gpu_percent:  100% | 7517MB
14426, gpu_percent:   99% | 7517MB
14427, gpu_percent:   99% | 7517MB
14428, gpu_percent:   99% | 7517MB
14429, gpu_percent:  100% | 7517MB
14430, gpu_percent:   99% | 7517MB
14431, gpu_percent:   99% | 7517MB
14432, gpu_percent:   99% | 7517MB
14433, gpu_percent:  100% | 7517MB
14434, gpu_percent:   99% | 7517MB
14435, gpu_percent:   99% | 7517MB
14436, gpu_percent:   99% | 7517MB
14437, gpu_percent:  100% | 7517MB
14438, gpu_percent:   99% | 7517MB
14439, gpu_percent:   99% | 7517MB
14440, gpu_percent:   99% | 7517MB
14441, gpu_percent:   99% | 7517MB
14442, gpu_percent:  100% | 7517MB
14443, gpu_percent:   99% | 7517MB
14444, gpu_percent:   99% | 7517MB
14445, gpu_percent:   99% | 7517MB
14446, gpu_percent:   98% | 7517MB
14447, gpu_percent:   99% | 7517MB
14448, gpu_percent:   99% | 7517MB
14449, gpu_percent:   99% | 7517MB
14450, gpu_percent:  100% | 7517MB
14451, gpu_percent:   99% | 7517MB
14452, gpu_percent:   99% | 7517MB
14453, gpu_percent:   99% | 7517MB
14454, gpu_percent:  100% | 7517MB
14455, gpu_percent:   99% | 7517MB
14456, gpu_percent:   99% | 7517MB
14457, gpu_percent:   99% | 7517MB
14458, gpu_percent:   99% | 7517MB
14459, gpu_percent:   99% | 7517MB
14460, gpu_percent:   99% | 7517MB
14461, gpu_percent:   99% | 7517MB
14462, gpu_percent:  100% | 7517MB
14463, gpu_percent:   99% | 7517MB
14464, gpu_percent:   99% | 7517MB
14465, gpu_percent:   99% | 7517MB
14466, gpu_percent:  100% | 7517MB
14467, gpu_percent:   99% | 7517MB
14468, gpu_percent:   99% | 7517MB
14469, gpu_percent:   99% | 7517MB
14470, gpu_percent:   99% | 7517MB
14471, gpu_percent:   99% | 7517MB
14472, gpu_percent:   99% | 7517MB
14473, gpu_percent:   99% | 7517MB
14474, gpu_percent:  100% | 7517MB
14475, gpu_percent:   99% | 7517MB
14476, gpu_percent:   99% | 7517MB
14477, gpu_percent:   97% | 7517MB
14478, gpu_percent:   97% | 7517MB
14479, gpu_percent:  100% | 7517MB
14480, gpu_percent:   99% | 7517MB
14481, gpu_percent:   99% | 7517MB
14482, gpu_percent:   99% | 7517MB
14483, gpu_percent:  100% | 7517MB
14484, gpu_percent:   99% | 7517MB
14485, gpu_percent:   99% | 7517MB
14486, gpu_percent:   99% | 7517MB
14487, gpu_percent:  100% | 7517MB
14488, gpu_percent:   99% | 7517MB
14489, gpu_percent:   99% | 7517MB
14490, gpu_percent:   99% | 7517MB
14491, gpu_percent:  100% | 7517MB
14492, gpu_percent:   99% | 7517MB
14493, gpu_percent:   99% | 7517MB
14494, gpu_percent:   99% | 7517MB
14495, gpu_percent:  100% | 7517MB
14496, gpu_percent:   99% | 7517MB
14497, gpu_percent:   99% | 7517MB
14498, gpu_percent:   99% | 7517MB
14499, gpu_percent:  100% | 7517MB
14500, gpu_percent:   99% | 7517MB
14501, gpu_percent:   99% | 7517MB
14502, gpu_percent:   99% | 7517MB
14503, gpu_percent:   96% | 7517MB
14504, gpu_percent:   99% | 7517MB
14505, gpu_percent:   99% | 7517MB
14506, gpu_percent:  100% | 7517MB
14507, gpu_percent:   99% | 7517MB
14508, gpu_percent:   99% | 7517MB
14509, gpu_percent:   99% | 7517MB
14510, gpu_percent:   99% | 7517MB
14511, gpu_percent:   99% | 7517MB
14512, gpu_percent:   99% | 7517MB
14513, gpu_percent:  100% | 7517MB
14514, gpu_percent:   99% | 7517MB
14515, gpu_percent:   99% | 7517MB
14516, gpu_percent:   99% | 7517MB
14517, gpu_percent:   99% | 7517MB
14518, gpu_percent:   99% | 7517MB
14519, gpu_percent:   99% | 7517MB
14520, gpu_percent:   99% | 7517MB
14521, gpu_percent:   99% | 7517MB
14522, gpu_percent:   96% | 7517MB
14523, gpu_percent:   99% | 7517MB
14524, gpu_percent:   99% | 7517MB
14525, gpu_percent:  100% | 7517MB
14526, gpu_percent:   99% | 7517MB
14527, gpu_percent:   99% | 7517MB
14528, gpu_percent:   99% | 7517MB
14529, gpu_percent:  100% | 7517MB
14530, gpu_percent:   99% | 7517MB
14531, gpu_percent:   99% | 7517MB
14532, gpu_percent:   99% | 7517MB
14533, gpu_percent:  100% | 7517MB
14534, gpu_percent:   99% | 7517MB
14535, gpu_percent:   99% | 7517MB
14536, gpu_percent:   99% | 7517MB
14537, gpu_percent:  100% | 7517MB
14538, gpu_percent:   99% | 7517MB
14539, gpu_percent:   99% | 7517MB
14540, gpu_percent:   99% | 7517MB
14541, gpu_percent:  100% | 7517MB
14542, gpu_percent:   99% | 7517MB
14543, gpu_percent:   99% | 7517MB
14544, gpu_percent:   99% | 7517MB
14545, gpu_percent:  100% | 7517MB
14546, gpu_percent:   99% | 7517MB
14547, gpu_percent:   99% | 7517MB
14548, gpu_percent:   99% | 7517MB
14549, gpu_percent:  100% | 7517MB
14550, gpu_percent:   99% | 7517MB
14551, gpu_percent:   99% | 7517MB
14552, gpu_percent:  100% | 7517MB
14553, gpu_percent:   99% | 7517MB
14554, gpu_percent:   99% | 7517MB
14555, gpu_percent:   99% | 7517MB
14556, gpu_percent:  100% | 7517MB
14557, gpu_percent:   99% | 7517MB
14558, gpu_percent:   99% | 7517MB
14559, gpu_percent:   99% | 7517MB
14560, gpu_percent:   99% | 7517MB
14561, gpu_percent:   96% | 7517MB
14562, gpu_percent:   96% | 7517MB
14563, gpu_percent:   99% | 7517MB
14564, gpu_percent:   99% | 7517MB
14565, gpu_percent:   99% | 7517MB
14566, gpu_percent:   99% | 7517MB
14567, gpu_percent:   99% | 7517MB
14568, gpu_percent:   99% | 7517MB
14569, gpu_percent:  100% | 7517MB
14570, gpu_percent:   99% | 7517MB
14571, gpu_percent:   99% | 7517MB
14572, gpu_percent:   99% | 7517MB
14573, gpu_percent:  100% | 7517MB
14574, gpu_percent:   99% | 7517MB
14575, gpu_percent:   99% | 7517MB
14576, gpu_percent:   99% | 7517MB
14577, gpu_percent:  100% | 7517MB
14578, gpu_percent:   99% | 7517MB
14579, gpu_percent:   99% | 7517MB
14580, gpu_percent:   99% | 7517MB
14581, gpu_percent:  100% | 7517MB
14582, gpu_percent:   99% | 7517MB
14583, gpu_percent:   99% | 7517MB
14584, gpu_percent:   99% | 7517MB
14585, gpu_percent:   96% | 7517MB
14586, gpu_percent:   99% | 7517MB
14587, gpu_percent:   99% | 7517MB
14588, gpu_percent:   99% | 7517MB
14589, gpu_percent:   99% | 7517MB
14590, gpu_percent:   99% | 7517MB
14591, gpu_percent:   99% | 7517MB
14592, gpu_percent:   99% | 7517MB
14593, gpu_percent:   99% | 7517MB
14594, gpu_percent:   99% | 7517MB
14595, gpu_percent:   99% | 7517MB
14596, gpu_percent:  100% | 7517MB
14597, gpu_percent:   99% | 7517MB
14598, gpu_percent:   99% | 7517MB
14599, gpu_percent:   99% | 7517MB
14600, gpu_percent:  100% | 7517MB
14601, gpu_percent:   99% | 7517MB
14602, gpu_percent:   99% | 7517MB
14603, gpu_percent:   99% | 7517MB
14604, gpu_percent:   99% | 7517MB
14605, gpu_percent:   99% | 7517MB
14606, gpu_percent:   99% | 7517MB
14607, gpu_percent:   99% | 7517MB
14608, gpu_percent:  100% | 7517MB
14609, gpu_percent:   99% | 7517MB
14610, gpu_percent:   99% | 7517MB
14611, gpu_percent:   99% | 7517MB
14612, gpu_percent:  100% | 7517MB
14613, gpu_percent:   99% | 7517MB
14614, gpu_percent:   99% | 7517MB
14615, gpu_percent:   99% | 7517MB
14616, gpu_percent:   99% | 7517MB
14617, gpu_percent:   99% | 7517MB
14618, gpu_percent:   99% | 7517MB
14619, gpu_percent:   99% | 7517MB
14620, gpu_percent:   99% | 7517MB
14621, gpu_percent:   98% | 7517MB
14622, gpu_percent:   99% | 7517MB
14623, gpu_percent:   99% | 7517MB
14624, gpu_percent:   98% | 7517MB
14625, gpu_percent:   99% | 7517MB
14626, gpu_percent:   99% | 7517MB
14627, gpu_percent:   99% | 7517MB
14628, gpu_percent:   98% | 7517MB
14629, gpu_percent:   99% | 7517MB
14630, gpu_percent:   99% | 7517MB
14631, gpu_percent:   99% | 7517MB
14632, gpu_percent:   98% | 7517MB
14633, gpu_percent:   99% | 7517MB
14634, gpu_percent:   99% | 7517MB
14635, gpu_percent:   99% | 7517MB
14636, gpu_percent:  100% | 7517MB
14637, gpu_percent:   99% | 7517MB
14638, gpu_percent:   99% | 7517MB
14639, gpu_percent:   99% | 7517MB
14640, gpu_percent:   97% | 7517MB
14641, gpu_percent:   99% | 7517MB
14642, gpu_percent:   99% | 7517MB
14643, gpu_percent:   99% | 7517MB
14644, gpu_percent:  100% | 7517MB
14645, gpu_percent:   97% | 7517MB
14646, gpu_percent:   98% | 7517MB
14647, gpu_percent:   99% | 7517MB
14648, gpu_percent:   99% | 7517MB
14649, gpu_percent:  100% | 7517MB
14650, gpu_percent:   99% | 7517MB
14651, gpu_percent:   99% | 7517MB
14652, gpu_percent:   99% | 7517MB
14653, gpu_percent:   99% | 7517MB
14654, gpu_percent:   99% | 7517MB
14655, gpu_percent:   99% | 7517MB
14656, gpu_percent:   99% | 7517MB
14657, gpu_percent:  100% | 7517MB
14658, gpu_percent:   99% | 7517MB
14659, gpu_percent:   99% | 7517MB
14660, gpu_percent:   99% | 7517MB
14661, gpu_percent:  100% | 7517MB
14662, gpu_percent:   99% | 7517MB
14663, gpu_percent:   99% | 7517MB
14664, gpu_percent:   99% | 7517MB
14665, gpu_percent:  100% | 7517MB
14666, gpu_percent:   99% | 7517MB
14667, gpu_percent:   99% | 7517MB
14668, gpu_percent:   99% | 7517MB
14669, gpu_percent:  100% | 7517MB
14670, gpu_percent:   99% | 7517MB
14671, gpu_percent:   99% | 7517MB
14672, gpu_percent:   99% | 7517MB
14673, gpu_percent:   99% | 7517MB
14674, gpu_percent:   99% | 7517MB
14675, gpu_percent:   99% | 7517MB
14676, gpu_percent:   99% | 7517MB
14677, gpu_percent:  100% | 7517MB
14678, gpu_percent:   99% | 7517MB
14679, gpu_percent:   99% | 7517MB
14680, gpu_percent:  100% | 7517MB
14681, gpu_percent:   99% | 7517MB
14682, gpu_percent:   99% | 7517MB
14683, gpu_percent:   99% | 7517MB
14684, gpu_percent:  100% | 7517MB
14685, gpu_percent:   99% | 7517MB
14686, gpu_percent:   99% | 7517MB
14687, gpu_percent:   99% | 7517MB
14688, gpu_percent:   97% | 7517MB
14689, gpu_percent:   99% | 7517MB
14690, gpu_percent:   99% | 7517MB
14691, gpu_percent:   99% | 7517MB
14692, gpu_percent:   98% | 7517MB
14693, gpu_percent:   99% | 7517MB
14694, gpu_percent:   99% | 7517MB
14695, gpu_percent:   99% | 7517MB
14696, gpu_percent:   99% | 7517MB
14697, gpu_percent:   99% | 7517MB
14698, gpu_percent:   99% | 7517MB
14699, gpu_percent:   99% | 7517MB
14700, gpu_percent:   99% | 7517MB
14701, gpu_percent:   93% | 7517MB
14702, gpu_percent:   99% | 7517MB
14703, gpu_percent:   99% | 7517MB
14704, gpu_percent:  100% | 7517MB
14705, gpu_percent:   99% | 7517MB
14706, gpu_percent:   99% | 7517MB
14707, gpu_percent:   99% | 7517MB
14708, gpu_percent:  100% | 7517MB
14709, gpu_percent:   99% | 7517MB
14710, gpu_percent:   98% | 7517MB
14711, gpu_percent:   99% | 7517MB
14712, gpu_percent:  100% | 7517MB
14713, gpu_percent:   99% | 7517MB
14714, gpu_percent:   99% | 7517MB
14715, gpu_percent:   99% | 7517MB
14716, gpu_percent:  100% | 7517MB
14717, gpu_percent:   99% | 7517MB
14718, gpu_percent:   99% | 7517MB
14719, gpu_percent:   99% | 7517MB
14720, gpu_percent:   99% | 7517MB
14721, gpu_percent:   99% | 7517MB
14722, gpu_percent:   99% | 7517MB
14723, gpu_percent:   99% | 7517MB
14724, gpu_percent:  100% | 7517MB
14725, gpu_percent:   99% | 7517MB
14726, gpu_percent:   99% | 7517MB
14727, gpu_percent:   99% | 7517MB
14728, gpu_percent:   99% | 7517MB
14729, gpu_percent:   98% | 7517MB
14730, gpu_percent:   97% | 7517MB
14731, gpu_percent:   99% | 7517MB
14732, gpu_percent:   99% | 7517MB
14733, gpu_percent:   99% | 7517MB
14734, gpu_percent:  100% | 7517MB
14735, gpu_percent:   99% | 7517MB
14736, gpu_percent:   99% | 7517MB
14737, gpu_percent:  100% | 7517MB
14738, gpu_percent:   99% | 7517MB
14739, gpu_percent:   99% | 7517MB
14740, gpu_percent:   99% | 7517MB
14741, gpu_percent:  100% | 7517MB
14742, gpu_percent:   99% | 7517MB
14743, gpu_percent:   99% | 7517MB
14744, gpu_percent:   99% | 7517MB
14745, gpu_percent:   97% | 7517MB
14746, gpu_percent:   99% | 7517MB
14747, gpu_percent:   99% | 7517MB
14748, gpu_percent:   99% | 7517MB
14749, gpu_percent:   99% | 7517MB
14750, gpu_percent:   99% | 7517MB
14751, gpu_percent:   99% | 7517MB
14752, gpu_percent:   99% | 7517MB
14753, gpu_percent:   99% | 7517MB
14754, gpu_percent:   99% | 7517MB
14755, gpu_percent:   99% | 7517MB
14756, gpu_percent:   99% | 7517MB
14757, gpu_percent:  100% | 7517MB
14758, gpu_percent:   99% | 7517MB
14759, gpu_percent:   99% | 7517MB
14760, gpu_percent:   99% | 7517MB
14761, gpu_percent:  100% | 7517MB
14762, gpu_percent:   99% | 7517MB
14763, gpu_percent:   99% | 7517MB
14764, gpu_percent:   99% | 7517MB
14765, gpu_percent:  100% | 7517MB
14766, gpu_percent:   99% | 7517MB
14767, gpu_percent:   99% | 7517MB
14768, gpu_percent:   99% | 7517MB
14769, gpu_percent:  100% | 7517MB
14770, gpu_percent:   99% | 7517MB
14771, gpu_percent:   99% | 7517MB
14772, gpu_percent:   99% | 7517MB
14773, gpu_percent:  100% | 7517MB
14774, gpu_percent:   99% | 7517MB
14775, gpu_percent:   99% | 7517MB
14776, gpu_percent:   99% | 7517MB
14777, gpu_percent:   99% | 7517MB
14778, gpu_percent:   99% | 7517MB
14779, gpu_percent:   99% | 7517MB
14780, gpu_percent:   99% | 7517MB
14781, gpu_percent:  100% | 7517MB
14782, gpu_percent:   99% | 7517MB
14783, gpu_percent:   99% | 7517MB
14784, gpu_percent:   99% | 7517MB
14785, gpu_percent:   99% | 7517MB
14786, gpu_percent:   99% | 7517MB
14787, gpu_percent:   99% | 7517MB
14788, gpu_percent:   99% | 7517MB
14789, gpu_percent:  100% | 7517MB
14790, gpu_percent:   99% | 7517MB
14791, gpu_percent:   99% | 7517MB
14792, gpu_percent:   99% | 7517MB
14793, gpu_percent:   99% | 7517MB
14794, gpu_percent:   98% | 7517MB
14795, gpu_percent:   99% | 7517MB
14796, gpu_percent:   99% | 7517MB
14797, gpu_percent:  100% | 7517MB
14798, gpu_percent:   99% | 7517MB
14799, gpu_percent:   97% | 7517MB
14800, gpu_percent:   99% | 7517MB
14801, gpu_percent:  100% | 7517MB
14802, gpu_percent:   99% | 7517MB
14803, gpu_percent:   99% | 7517MB
14804, gpu_percent:   99% | 7517MB
14805, gpu_percent:   95% | 7517MB
14806, gpu_percent:   98% | 7517MB
14807, gpu_percent:   99% | 7517MB
14808, gpu_percent:   99% | 7517MB
14809, gpu_percent:  100% | 7517MB
14810, gpu_percent:   99% | 7517MB
14811, gpu_percent:   99% | 7517MB
14812, gpu_percent:   99% | 7517MB
14813, gpu_percent:   97% | 7517MB
14814, gpu_percent:   97% | 7517MB
14815, gpu_percent:   99% | 7517MB
14816, gpu_percent:   99% | 7517MB
14817, gpu_percent:   99% | 7517MB
14818, gpu_percent:  100% | 7517MB
14819, gpu_percent:   99% | 7517MB
14820, gpu_percent:   99% | 7517MB
14821, gpu_percent:   99% | 7517MB
14822, gpu_percent:  100% | 7517MB
14823, gpu_percent:   99% | 7517MB
14824, gpu_percent:   99% | 7517MB
14825, gpu_percent:   99% | 7517MB
14826, gpu_percent:  100% | 7517MB
14827, gpu_percent:   99% | 7517MB
14828, gpu_percent:   99% | 7517MB
14829, gpu_percent:   99% | 7517MB
14830, gpu_percent:   99% | 7517MB
14831, gpu_percent:  100% | 7517MB
14832, gpu_percent:   99% | 7517MB
14833, gpu_percent:   99% | 7517MB
14834, gpu_percent:   99% | 7517MB
14835, gpu_percent:  100% | 7517MB
14836, gpu_percent:   99% | 7517MB
14837, gpu_percent:   99% | 7517MB
14838, gpu_percent:   99% | 7517MB
14839, gpu_percent:  100% | 7517MB
14840, gpu_percent:   99% | 7517MB
14841, gpu_percent:   99% | 7517MB
14842, gpu_percent:   99% | 7517MB
14843, gpu_percent:   99% | 7517MB
14844, gpu_percent:   99% | 7517MB
14845, gpu_percent:   99% | 7517MB
14846, gpu_percent:   99% | 7517MB
14847, gpu_percent:   99% | 7517MB
14848, gpu_percent:   98% | 7517MB
14849, gpu_percent:   99% | 7517MB
14850, gpu_percent:   99% | 7517MB
14851, gpu_percent:  100% | 7517MB
14852, gpu_percent:   99% | 7517MB
14853, gpu_percent:   99% | 7517MB
14854, gpu_percent:   99% | 7517MB
14855, gpu_percent:  100% | 7517MB
14856, gpu_percent:   99% | 7517MB
14857, gpu_percent:   99% | 7517MB
14858, gpu_percent:   99% | 7517MB
14859, gpu_percent:   99% | 7517MB
14860, gpu_percent:   99% | 7517MB
14861, gpu_percent:   99% | 7517MB
14862, gpu_percent:   99% | 7517MB
14863, gpu_percent:  100% | 7517MB
14864, gpu_percent:   99% | 7517MB
14865, gpu_percent:   99% | 7517MB
14866, gpu_percent:   99% | 7517MB
14867, gpu_percent:   99% | 7517MB
14868, gpu_percent:   97% | 7517MB
14869, gpu_percent:   99% | 7517MB
14870, gpu_percent:   99% | 7517MB
14871, gpu_percent:   99% | 7517MB
14872, gpu_percent:   99% | 7517MB
14873, gpu_percent:   99% | 7517MB
14874, gpu_percent:   99% | 7517MB
14875, gpu_percent:   99% | 7517MB
14876, gpu_percent:  100% | 7517MB
14877, gpu_percent:   99% | 7517MB
14878, gpu_percent:   99% | 7517MB
14879, gpu_percent:   99% | 7517MB
14880, gpu_percent:  100% | 7517MB
14881, gpu_percent:   99% | 7517MB
14882, gpu_percent:   99% | 7517MB
14883, gpu_percent:   99% | 7517MB
14884, gpu_percent:   99% | 7517MB
14885, gpu_percent:   99% | 7517MB
14886, gpu_percent:   99% | 7517MB
14887, gpu_percent:   99% | 7517MB
14888, gpu_percent:  100% | 7517MB
14889, gpu_percent:   99% | 7517MB
14890, gpu_percent:   99% | 7517MB
14891, gpu_percent:   99% | 7517MB
14892, gpu_percent:   99% | 7517MB
14893, gpu_percent:   99% | 7517MB
14894, gpu_percent:   99% | 7517MB
14895, gpu_percent:   99% | 7517MB
14896, gpu_percent:   94% | 7517MB
14897, gpu_percent:   97% | 7517MB
14898, gpu_percent:   97% | 7517MB
14899, gpu_percent:   99% | 7517MB
14900, gpu_percent:   99% | 7517MB
14901, gpu_percent:   97% | 7517MB
14902, gpu_percent:   99% | 7517MB
14903, gpu_percent:   99% | 7517MB
14904, gpu_percent:   99% | 7517MB
14905, gpu_percent:  100% | 7517MB
14906, gpu_percent:   99% | 7517MB
14907, gpu_percent:   99% | 7517MB
14908, gpu_percent:  100% | 7517MB
14909, gpu_percent:   99% | 7517MB
14910, gpu_percent:   99% | 7517MB
14911, gpu_percent:   99% | 7517MB
14912, gpu_percent:   99% | 7517MB
14913, gpu_percent:  100% | 7517MB
14914, gpu_percent:   99% | 7517MB
14915, gpu_percent:   99% | 7517MB
14916, gpu_percent:   99% | 7517MB
14917, gpu_percent:  100% | 7517MB
14918, gpu_percent:   99% | 7517MB
14919, gpu_percent:   99% | 7517MB
14920, gpu_percent:   99% | 7517MB
14921, gpu_percent:  100% | 7517MB
14922, gpu_percent:   99% | 7517MB
14923, gpu_percent:   99% | 7517MB
14924, gpu_percent:   99% | 7517MB
14925, gpu_percent:  100% | 7517MB
14926, gpu_percent:   99% | 7517MB
14927, gpu_percent:   99% | 7517MB
14928, gpu_percent:   99% | 7517MB
14929, gpu_percent:   99% | 7517MB
14930, gpu_percent:  100% | 7517MB
14931, gpu_percent:   99% | 7517MB
14932, gpu_percent:   99% | 7517MB
14933, gpu_percent:   99% | 7517MB
14934, gpu_percent:  100% | 7517MB
14935, gpu_percent:   99% | 7517MB
14936, gpu_percent:   99% | 7517MB
14937, gpu_percent:   99% | 7517MB
14938, gpu_percent:   99% | 7517MB
14939, gpu_percent:  100% | 7517MB
14940, gpu_percent:   99% | 7517MB
14941, gpu_percent:   99% | 7517MB
14942, gpu_percent:   99% | 7517MB
14943, gpu_percent:   99% | 7517MB
14944, gpu_percent:   98% | 7517MB
14945, gpu_percent:  100% | 7517MB
